workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3815132626,3815140329,7703,0,0,0,0,0,0,,7703,
react_tool_L_it1,measured,2,plan,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3815140329,3815641341,501012,370773,370773,1,0,368400,8,cudaEventSynchronize,132612,gemm
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3815641341,3815648854,7513,0,0,0,0,0,0,,7513,
react_tool_L_it1,measured,2,plan,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3815648854,3816095373,446519,369429,369429,1,0,366832,8,cudaEventSynchronize,79687,gemm
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3816095373,3816101864,6491,0,0,0,0,0,0,,6491,
react_tool_L_it1,measured,2,plan,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3816101864,3816544865,443001,370550,370550,1,0,368964,8,cudaEventSynchronize,74037,gemm
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3816544865,3816555792,10927,0,0,0,0,0,0,,10927,
react_tool_L_it1,measured,2,plan,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3816555792,3816636813,81021,0,0,0,0,13548,7,cudaEventRecord,67473,
react_tool_L_it1,measured,2,plan,llm,inter_operator_dispatch,,,,gap_between_markers,3816636813,3816642762,5949,0,0,0,0,0,0,,5949,
react_tool_L_it1,measured,2,plan,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3816642762,3816898176,255414,153595,153595,1,0,149082,8,cudaEventSynchronize,106332,copy
react_tool_L_it1,measured,2,plan,llm,pre_d2h_alloc,,,,gap_between_markers,3816898176,3816914593,16417,0,0,0,0,0,0,,16417,
react_tool_L_it1,measured,2,plan,llm,d2h_stage,,,,host_event,3816914593,3817793770,879177,828680,828680,0,1,831919,6,cudaEventSynchronize,47258,memcpy
react_tool_L_it1,measured,2,plan,llm,checksum_complete,,,,gap_between_markers,3817793770,3817875980,82210,0,0,0,0,2023,2,cudaEventDestroy,80187,
react_tool_L_it1,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,3817875980,3819053518,1177538,0,0,0,0,4863,2,cudaEventRecord,1172675,
react_tool_L_it1,measured,2,lookup,tool,agent_tool_execute_cpu,,,,host_event,3819053518,3819468070,414552,0,0,0,0,0,0,,414552,
react_tool_L_it1,measured,2,,dag,dag_schedule_gap,,,,gap_between_markers,3819468070,3819539543,71473,0,0,0,0,0,0,,71473,
react_tool_L_it1,measured,2,answer,llm,adapter_dispatch,,,,gap_between_markers,3819539543,3821317476,1777933,0,0,0,0,0,0,,1777933,
react_tool_L_it1,measured,2,answer,llm,token_preprocess_cpu,,,,host_event,3821317476,3821558187,240711,0,0,0,0,0,0,,240711,
react_tool_L_it1,measured,2,answer,llm,host_input_generate,,,,gap_between_markers,3821558187,3905266234,83708047,0,0,0,0,8528,2,cudaEventQuery,83699519,
react_tool_L_it1,measured,2,answer,llm,h2d_stage,,,,host_event,3905266234,3906211159,944925,807432,807432,0,1,836343,6,cudaEventSynchronize,108582,memcpy
react_tool_L_it1,measured,2,answer,llm,weight_init,,,,gap_between_markers,3906211159,3906402223,191064,31839,31839,2,0,49771,7,cudaLaunchKernel,141293,elementwise_binary|rng_init
react_tool_L_it1,measured,2,answer,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3906402223,3906702114,299891,144156,144156,7,0,78833,14,cudaLaunchKernel,221058,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3906702114,3906712609,10495,0,0,0,0,0,0,,10495,
react_tool_L_it1,measured,2,answer,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3906712609,3906814031,101422,11488,11488,1,0,23078,8,cudaLaunchKernel,78344,elementwise_binary
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3906814031,3906820874,6843,0,0,0,0,0,0,,6843,
react_tool_L_it1,measured,2,answer,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3906820874,3907029326,208452,126556,126556,7,0,57311,14,cudaLaunchKernel,151141,copy|elementwise_binary|elementwise_unary|reduce
react_tool_L_it1,measured,2,answer,llm,inter_operator_dispatch,,,,gap_between_markers,3907029326,3907036843,7517,0,0,0,0,0,0,,7517,
