workload,iteration,launch_order,call_id,process,op_index,kind,family,name,api_name,api_start_rel_us,gpu_start_rel_us,gpu_ns,launch_latency_ns,grid,block,stream
planner_debate_L_it1,7,96,critic-merge,mir_operator:LinearOp,11,memset,memset,memset,cudaMemsetAsync_v3020,4375646.2,4375652.7,864,6462,0x0x0,0x0x0,7
planner_debate_L_it1,7,97,critic-merge,mir_operator:LinearOp,11,kernel,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,cudaLaunchKernel_v7000,4375656.7,4375663.8,851496,7075,32x32x3,128x1x1,7
planner_debate_L_it1,7,98,critic-merge,mir_operator:LinearOp,12,memset,memset,memset,cudaMemsetAsync_v3020,4376597.5,4376603.7,864,6244,0x0x0,0x0x0,7
planner_debate_L_it1,7,99,critic-merge,mir_operator:LinearOp,12,kernel,gemm,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn,cudaLaunchKernel_v7000,4376607.3,4376615.1,851144,7716,32x32x3,128x1x1,7
planner_debate_L_it1,7,100,critic-merge,mir_operator:TransposeOp,14,kernel,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_ke",cudaLaunchKernel_v7000,4377634.2,4377644.4,226169,10248,32768x1x1,128x1x1,7
planner_debate_L_it1,7,101,critic-merge,d2h_stage,,memcpy,memcpy,memcpy_Device-to-Host,cudaMemcpyAsync_v3020,4377945.5,4377964.8,1500982,19300,0x0x0,0x0x0,7
planner_debate_L_it1,7,102,planner-final,h2d_stage,,memcpy,memcpy,memcpy_Host-to-Device,cudaMemcpyAsync_v3020,4465997.2,4466031.9,1094529,34664,0x0x0,0x0x0,7
planner_debate_L_it1,7,103,planner-final,weight_init,,kernel,rng_init,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::native::templates::cuda:",cudaLaunchKernel_v7000,4467237.3,4467338.6,28063,101221,768x1x1,256x1x1,7
planner_debate_L_it1,7,104,planner-final,weight_init,,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::na",cudaLaunchKernel_v7000,4467318.1,4467367.3,14912,49203,12544x1x1,128x1x1,7
planner_debate_L_it1,7,105,planner-final,mir_operator:RMSNormOp,6,kernel,copy,void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (i,cudaLaunchKernel_v7000,4467421.1,4467430.7,84862,9663,12544x1x1,128x1x1,7
planner_debate_L_it1,7,106,planner-final,mir_operator:RMSNormOp,6,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, ",cudaLaunchKernel_v7000,4467448.5,4467516.3,71326,67767,12544x1x1,128x1x1,7
planner_debate_L_it1,7,107,planner-final,mir_operator:RMSNormOp,6,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, fl",cudaLaunchKernel_v7000,4467474.8,4467588.4,20927,113624,224x1x1,32x16x1,7
planner_debate_L_it1,7,108,planner-final,mir_operator:RMSNormOp,6,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (uns",cudaLaunchKernel_v7000,4467499.3,4467610.0,1312,110691,4x1x1,128x1x1,7
planner_debate_L_it1,7,109,planner-final,mir_operator:RMSNormOp,6,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda(",cudaLaunchKernel_v7000,4467518.7,4467612.0,1120,93315,4x1x1,128x1x1,7
planner_debate_L_it1,7,110,planner-final,mir_operator:RMSNormOp,6,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<",cudaLaunchKernel_v7000,4467542.0,4467613.8,87262,71784,50176x1x1,128x1x1,7
planner_debate_L_it1,7,111,planner-final,mir_operator:RMSNormOp,6,kernel,copy,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[",cudaLaunchKernel_v7000,4467562.9,4467701.7,54942,138868,12544x1x1,128x1x1,7
planner_debate_L_it1,7,112,planner-final,mir_operator:AddOp,7,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, ",cudaLaunchKernel_v7000,4467825.6,4467832.6,14752,6988,12544x1x1,128x1x1,7
planner_debate_L_it1,7,113,planner-final,mir_operator:RMSNormOp,8,kernel,copy,void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (i,cudaLaunchKernel_v7000,4467906.3,4467913.6,50270,7343,12544x1x1,128x1x1,7
planner_debate_L_it1,7,114,planner-final,mir_operator:RMSNormOp,8,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, ",cudaLaunchKernel_v7000,4467930.3,4467964.6,72478,34326,12544x1x1,128x1x1,7
planner_debate_L_it1,7,115,planner-final,mir_operator:RMSNormOp,8,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, fl",cudaLaunchKernel_v7000,4467947.6,4468037.8,22303,90183,224x1x1,32x16x1,7
planner_debate_L_it1,7,116,planner-final,mir_operator:RMSNormOp,8,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (uns",cudaLaunchKernel_v7000,4467962.3,4468060.8,1184,98523,4x1x1,128x1x1,7
planner_debate_L_it1,7,117,planner-final,mir_operator:RMSNormOp,8,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda(",cudaLaunchKernel_v7000,4467975.6,4468062.7,1088,87081,4x1x1,128x1x1,7
planner_debate_L_it1,7,118,planner-final,mir_operator:RMSNormOp,8,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<",cudaLaunchKernel_v7000,4467990.5,4468064.5,87422,73971,50176x1x1,128x1x1,7
planner_debate_L_it1,7,119,planner-final,mir_operator:RMSNormOp,8,kernel,copy,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[",cudaLaunchKernel_v7000,4468006.1,4468152.5,54654,146442,12544x1x1,128x1x1,7
planner_debate_L_it1,7,120,planner-final,mir_operator:LinearOp,10,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),cuLaunchKernel,4468337.6,4468347.8,636398,10208,448x7x1,128x1x1,7
planner_debate_L_it1,7,121,planner-final,mir_operator:LinearOp,11,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),cuLaunchKernel,4469070.0,4469078.1,633038,8085,448x7x1,128x1x1,7
planner_debate_L_it1,7,122,planner-final,mir_operator:LinearOp,12,kernel,gemm,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_nn_align8>(T1::Params),cuLaunchKernel,4469773.8,4469780.5,635886,6718,448x7x1,128x1x1,7
planner_debate_L_it1,7,123,planner-final,mir_operator:TransposeOp,14,kernel,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_ke",cudaLaunchKernel_v7000,4470602.2,4470711.8,177179,109612,25088x1x1,128x1x1,7
planner_debate_L_it1,7,124,planner-final,d2h_stage,,memcpy,memcpy,memcpy_Device-to-Host,cudaMemcpyAsync_v3020,4470951.5,4470965.9,1116672,14356,0x0x0,0x0x0,7
