workload,phase,iteration,call_id,call_kind,process,op_index,op_type,engine,basis,start,end,host_ns,gpu_work_ns,gpu_busy_union_ns,kernel_launches,memcpy_memset,cuda_api_ns,cuda_api_calls,cuda_api_top,host_minus_api_ns,kernel_families
planner_debate,measured,0,planner-final,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3695586815,3695679607,92792,14525,14525,1,0,22500,8,cudaLaunchKernel,70292,gemm
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3695679607,3695687512,7905,0,0,0,0,0,0,,7905,
planner_debate,measured,0,planner-final,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3695687512,3695761664,74152,0,0,0,0,13156,7,cudaEventRecord,60996,
planner_debate,measured,0,planner-final,llm,inter_operator_dispatch,,,,gap_between_markers,3695761664,3695767773,6109,0,0,0,0,0,0,,6109,
planner_debate,measured,0,planner-final,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3695767773,3695892940,125167,12062,12062,1,0,26301,8,cudaLaunchKernel,98866,copy
planner_debate,measured,0,planner-final,llm,pre_d2h_alloc,,,,gap_between_markers,3695892940,3695904746,11806,0,0,0,0,0,0,,11806,
planner_debate,measured,0,planner-final,llm,d2h_stage,,,,host_event,3695904746,3696030991,126245,74738,74738,0,1,77185,6,cudaEventSynchronize,49060,memcpy
planner_debate,measured,0,planner-final,llm,checksum_complete,,,,gap_between_markers,3696030991,3696098926,67935,0,0,0,0,1956,2,cudaEventDestroy,65979,
planner_debate,measured,0,,dag,iteration_tail_sync,,,,gap_to_phase_end,3696098926,3696170565,71639,0,0,0,0,13058,3,cudaDeviceSynchronize,58581,
planner_debate,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,3696215956,3696226569,10613,0,0,0,0,0,0,,10613,
planner_debate,measured,1,planner-seed,llm,adapter_dispatch,,,,gap_between_markers,3696226569,3697358947,1132378,0,0,0,0,0,0,,1132378,
planner_debate,measured,1,planner-seed,llm,token_preprocess_cpu,,,,host_event,3697358947,3697673162,314215,0,0,0,0,0,0,,314215,
planner_debate,measured,1,planner-seed,llm,host_input_generate,,,,gap_between_markers,3697673162,3707576262,9903100,0,0,0,0,8002,2,cudaEventQuery,9895098,
planner_debate,measured,1,planner-seed,llm,h2d_stage,,,,host_event,3707576262,3707757887,181625,81138,81138,0,1,92478,6,cudaEventSynchronize,89147,memcpy
planner_debate,measured,1,planner-seed,llm,weight_init,,,,gap_between_markers,3707757887,3707924605,166718,6751,6751,2,0,37701,7,cudaLaunchKernel,129017,elementwise_binary|rng_init
planner_debate,measured,1,planner-seed,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3707924605,3708219581,294976,17724,17724,7,0,73111,14,cudaLaunchKernel,221865,copy|elementwise_binary|elementwise_unary|reduce
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708219581,3708231458,11877,0,0,0,0,0,0,,11877,
planner_debate,measured,1,planner-seed,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3708231458,3708333886,102428,1696,1696,1,0,25492,8,cudaLaunchKernel,76936,elementwise_binary
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708333886,3708341603,7717,0,0,0,0,0,0,,7717,
planner_debate,measured,1,planner-seed,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3708341603,3708563782,222179,17499,17499,7,0,63539,14,cudaLaunchKernel,158640,copy|elementwise_binary|elementwise_unary|reduce
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708563782,3708572696,8914,0,0,0,0,0,0,,8914,
planner_debate,measured,1,planner-seed,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3708572696,3708710416,137720,14621,14621,1,0,27486,8,cudaLaunchKernel,110234,gemm
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708710416,3708717894,7478,0,0,0,0,0,0,,7478,
planner_debate,measured,1,planner-seed,llm,mir_operator:LinearOp,11,LinearOp,me,nvtx_range,3708717894,3708816114,98220,14590,14590,1,0,23258,8,cudaLaunchKernel,74962,gemm
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708816114,3708823128,7014,0,0,0,0,0,0,,7014,
planner_debate,measured,1,planner-seed,llm,mir_operator:LinearOp,12,LinearOp,me,nvtx_range,3708823128,3708916023,92895,14526,14526,1,0,23143,8,cudaLaunchKernel,69752,gemm
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708916023,3708925308,9285,0,0,0,0,0,0,,9285,
planner_debate,measured,1,planner-seed,llm,mir_operator:ViewOp,13,ViewOp,de,nvtx_range,3708925308,3708997175,71867,0,0,0,0,13437,7,cudaEventRecord,58430,
planner_debate,measured,1,planner-seed,llm,inter_operator_dispatch,,,,gap_between_markers,3708997175,3709003527,6352,0,0,0,0,0,0,,6352,
planner_debate,measured,1,planner-seed,llm,mir_operator:TransposeOp,14,TransposeOp,de,nvtx_range,3709003527,3709123447,119920,12158,12158,1,0,24731,8,cudaLaunchKernel,95189,copy
planner_debate,measured,1,planner-seed,llm,pre_d2h_alloc,,,,gap_between_markers,3709123447,3709134216,10769,0,0,0,0,0,0,,10769,
planner_debate,measured,1,planner-seed,llm,d2h_stage,,,,host_event,3709134216,3709280067,145851,83121,83121,0,1,96063,6,cudaEventSynchronize,49788,memcpy
planner_debate,measured,1,planner-seed,llm,checksum_complete,,,,gap_between_markers,3709280067,3709352053,71986,0,0,0,0,2032,2,cudaEventDestroy,69954,
planner_debate,measured,1,,dag,dag_schedule_gap,,,,gap_between_markers,3709352053,3709396107,44054,0,0,0,0,6864,2,cudaEventRecord,37190,
planner_debate,measured,1,critic-a,llm,adapter_dispatch,,,,gap_between_markers,3709396107,3710530548,1134441,0,0,0,0,0,0,,1134441,
planner_debate,measured,1,critic-a,llm,token_preprocess_cpu,,,,host_event,3710530548,3710850107,319559,0,0,0,0,0,0,,319559,
planner_debate,measured,1,critic-a,llm,host_input_generate,,,,gap_between_markers,3710850107,3722826353,11976246,0,0,0,0,8629,2,cudaEventQuery,11967617,
planner_debate,measured,1,critic-a,llm,h2d_stage,,,,host_event,3722826353,3723040919,214566,118923,118923,0,1,129864,6,cudaEventSynchronize,84702,memcpy
planner_debate,measured,1,critic-a,llm,weight_init,,,,gap_between_markers,3723040919,3723207142,166223,7071,7071,2,0,50631,7,cudaLaunchKernel,115592,elementwise_binary|rng_init
planner_debate,measured,1,critic-a,llm,mir_operator:RMSNormOp,6,RMSNormOp,ve,nvtx_range,3723207142,3723473403,266261,19357,19357,7,0,71940,14,cudaLaunchKernel,194321,copy|elementwise_binary|elementwise_unary|reduce
planner_debate,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,3723473403,3723484701,11298,0,0,0,0,0,0,,11298,
planner_debate,measured,1,critic-a,llm,mir_operator:AddOp,7,AddOp,ve,nvtx_range,3723484701,3723584969,100268,2016,2016,1,0,25487,8,cudaLaunchKernel,74781,elementwise_binary
planner_debate,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,3723584969,3723592659,7690,0,0,0,0,0,0,,7690,
planner_debate,measured,1,critic-a,llm,mir_operator:RMSNormOp,8,RMSNormOp,ve,nvtx_range,3723592659,3723814210,221551,19196,19196,7,0,63836,14,cudaLaunchKernel,157715,copy|elementwise_binary|elementwise_unary|reduce
planner_debate,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,3723814210,3723822773,8563,0,0,0,0,0,0,,8563,
planner_debate,measured,1,critic-a,llm,mir_operator:LinearOp,10,LinearOp,me,nvtx_range,3723822773,3723967447,144674,19804,19804,1,0,29264,8,cudaLaunchKernel,115410,gemm
planner_debate,measured,1,critic-a,llm,inter_operator_dispatch,,,,gap_between_markers,3723967447,3723975578,8131,0,0,0,0,0,0,,8131,
