workload,phase,iteration,call_id,op_index,op_type,kind,family,name,correlation_id,api_name,api_start,api_end,gpu_start,gpu_end,gpu_ns,stream,grid,block,registers,static_smem,dynamic_smem,bytes
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",2837,cudaLaunchKernel_v7000,3247390136,3247405987,3247405164,3247408747,3583,7,1024x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)",2851,cudaLaunchKernel_v7000,3247441302,3247451130,3247451076,3247454660,3584,7,64x1x1,32x16x1,26,16,0,0
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)",2857,cudaLaunchKernel_v7000,3247483259,3247493322,3247493662,3247494717,1055,7,1x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",2867,cudaLaunchKernel_v7000,3247515330,3247524363,3247524601,3247525720,1119,7,1x1x1,128x1x1,26,0,0,0
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,elementwise_binary,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",2877,cudaLaunchKernel_v7000,3247549364,3247557461,3247557619,3247561587,3968,7,4096x1x1,128x1x1,16,0,0,0
react_moa_mcts,warmup,0,moa-map0,6,RMSNormOp,kernel,copy,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",2890,cudaLaunchKernel_v7000,3247588629,3247597588,3247598061,3247600332,2271,7,1024x1x1,128x1x1,22,0,0,0
react_moa_mcts,warmup,0,moa-map0,7,AddOp,kernel,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOnSelf_add<c10::Half>, std::array<char *, (unsigned long)2>>(int, T2, T3)",2934,cudaLaunchKernel_v7000,3247787655,3247799822,3247798925,3247801004,2079,7,1024x1x1,128x1x1,22,0,0,0
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,copy,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)8, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",2980,cudaLaunchKernel_v7000,3247913452,3247925051,3247923769,3247928184,4415,7,1024x1x1,128x1x1,38,0,0,0
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,elementwise_unary,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",2991,cudaLaunchKernel_v7000,3247942361,3247950915,3247951092,3247954292,3200,7,1024x1x1,128x1x1,20,0,0,0
react_moa_mcts,warmup,0,moa-map0,8,RMSNormOp,kernel,reduce,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4, (int)4>>(T3)",3005,cudaLaunchKernel_v7000,3247970937,3247979997,3247980592,3247983791,3199,7,64x1x1,32x16x1,26,16,0,0
