workload,phase,call_id,op_index,op_type,engine,instances,gpu_ns_mean,gpu_ns_median,gpu_ns_min,gpu_ns_max,gpu_ns_stdev,nvtx_cpu_ns_mean,nvtx_cpu_ns_median,nvtx_cpu_ns_min,nvtx_cpu_ns_max,kernels_per_instance,gpu_over_cpu_pct,kernel_families
react_moa_mcts,warmup,moa-map1,6,RMSNormOp,ve,5,19401.6,19421,19293,19484,62.4,273992.6,257619,248515,312135,7,7.1,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-map1,7,AddOp,ve,5,2073.4,2080,2048,2111,23.6,103770.8,106544,95741,112373,1,2.0,elementwise_binary
react_moa_mcts,warmup,moa-map1,8,RMSNormOp,ve,5,19088.4,19006,18975,19261,117.4,230471.8,219723,213600,269426,7,8.3,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-map1,10,LinearOp,me,5,20157,20157,20061,20285,78.4,133852,139887,119344,148594,1,15.1,gemm
react_moa_mcts,warmup,moa-map1,11,LinearOp,me,5,20214.2,20252,20124,20285,62.2,221237.4,106236,101017,687805,1,9.1,gemm
react_moa_mcts,warmup,moa-map1,12,LinearOp,me,5,20092.8,20125,19901,20317,140.4,101461.4,96127,94878,123681,1,19.8,gemm
react_moa_mcts,warmup,moa-map1,13,ViewOp,de,5,0,0,0,0,0.0,83126.8,71934,68071,127521,0,0.0,
react_moa_mcts,warmup,moa-map1,14,TransposeOp,de,5,12401.2,12414,12222,12638,152.3,126545.8,122589,117057,140509,1,9.8,copy
react_moa_mcts,warmup,moa-map1,,call_overhead,,5,249560,245305,208670,316301,39001.9,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,moa-map2,6,RMSNormOp,ve,5,19267.2,19292,19101,19358,89.0,281550.4,270823,260596,306153,7,6.8,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-map2,7,AddOp,ve,5,2053.8,2048,1951,2112,58.8,101234.6,100108,98443,105858,1,2.0,elementwise_binary
react_moa_mcts,warmup,moa-map2,8,RMSNormOp,ve,5,19127.4,19103,19069,19230,55.0,234520.6,240084,216422,250313,7,8.2,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-map2,10,LinearOp,me,5,20061,20061,19997,20125,40.5,134323,136290,117928,146972,1,14.9,gemm
react_moa_mcts,warmup,moa-map2,11,LinearOp,me,5,20150,20125,20028,20253,89.3,102966,100021,97708,110739,1,19.6,gemm
react_moa_mcts,warmup,moa-map2,12,LinearOp,me,5,19958.4,19965,19805,20093,100.1,94910,93980,93248,99447,1,21.0,gemm
react_moa_mcts,warmup,moa-map2,13,ViewOp,de,5,0,0,0,0,0.0,70737.6,68897,68267,74644,0,0.0,
react_moa_mcts,warmup,moa-map2,14,TransposeOp,de,5,12388.4,12382,12254,12478,76.8,129772.2,130727,122995,134767,1,9.5,copy
react_moa_mcts,warmup,moa-map2,,call_overhead,,5,254698,245113,209438,319373,43785.7,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,moa-reduce,6,RMSNormOp,ve,5,19281,19327,19133,19422,112.2,266289.4,267662,253898,278117,7,7.2,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-reduce,7,AddOp,ve,5,2079.4,2080,2015,2112,35.2,101751.8,101798,96625,108428,1,2.0,elementwise_binary
react_moa_mcts,warmup,moa-reduce,8,RMSNormOp,ve,5,18972.8,18941,18780,19229,147.9,222506.2,223461,215359,229806,7,8.5,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,moa-reduce,10,LinearOp,me,5,20150,20188,20029,20221,68.2,129106.2,126409,118358,152902,1,15.6,gemm
react_moa_mcts,warmup,moa-reduce,11,LinearOp,me,5,20118.4,20093,20093,20189,37.3,103676.2,99280,98105,112399,1,19.4,gemm
react_moa_mcts,warmup,moa-reduce,12,LinearOp,me,5,20016,20061,19868,20125,89.9,94795.2,94253,93755,97623,1,21.1,gemm
react_moa_mcts,warmup,moa-reduce,13,ViewOp,de,5,0,0,0,0,0.0,70312.6,69788,68636,72484,0,0.0,
react_moa_mcts,warmup,moa-reduce,14,TransposeOp,de,5,12311.6,12318,12190,12414,82.0,335925.6,119283,115064,1200250,1,3.7,copy
react_moa_mcts,warmup,moa-reduce,,call_overhead,,5,241113.4,241914,207678,292754,29661.7,,,,,2,,elementwise_binary|memcpy|rng_init
react_moa_mcts,warmup,react-answer,6,RMSNormOp,ve,5,17891.6,17918,17756,18015,103.0,290344.2,269229,245117,412944,7,6.2,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,react-answer,7,AddOp,ve,5,1701.8,1695,1663,1728,24.4,106386.4,108265,96024,119647,1,1.6,elementwise_binary
react_moa_mcts,warmup,react-answer,8,RMSNormOp,ve,5,17488.2,17340,17309,17949,245.2,224716.8,223137,214022,236146,7,7.8,copy|elementwise_binary|elementwise_unary|reduce
react_moa_mcts,warmup,react-answer,10,LinearOp,me,5,14595.8,14589,14589,14622,13.1,143159.2,127464,121382,210455,1,10.2,gemm
react_moa_mcts,warmup,react-answer,11,LinearOp,me,5,14589.6,14590,14589,14590,0.5,105791.2,106966,97406,113244,1,13.8,gemm
react_moa_mcts,warmup,react-answer,12,LinearOp,me,5,14550.8,14557,14525,14589,24.0,95267.8,96272,92911,96991,1,15.3,gemm
react_moa_mcts,warmup,react-answer,13,ViewOp,de,5,0,0,0,0,0.0,70232.2,69503,68077,74363,0,0.0,
