lineage,workload,process,iteration,call_id,op_index,host_ns,median_ns,threshold_ns,excess_ns,classification,cuda_api_top,gpu_work_ns
base,react_moa_mcts,inter_operator_dispatch,13,react-answer,,10565,7379.0,9785,3186,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,mcts-critic,,11749,7379.0,9785,4370,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,13,mcts-critic,,14723,7379.0,9785,7344,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,react-plan,,12818,7379.0,9785,5439,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,moa-map0,,10655,7379.0,9785,3276,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,moa-map0,,9913,7379.0,9785,2534,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,moa-map1,,10809,7379.0,9785,3430,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,moa-map1,,13497,7379.0,9785,6118,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,moa-map2,,11630,7379.0,9785,4251,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,mcts-root,,10867,7379.0,9785,3488,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,mcts-actor0,,13724,7379.0,9785,6345,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,mcts-actor1,,11985,7379.0,9785,4606,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,moa-reduce,,12122,7379.0,9785,4743,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,react-answer,,10850,7379.0,9785,3471,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,14,mcts-critic,,12573,7379.0,9785,5194,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,react-plan,,10782,7379.0,9785,3403,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,moa-map0,,11714,7379.0,9785,4335,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,moa-map0,,15018,7379.0,9785,7639,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,moa-map1,,23806,7379.0,9785,16427,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,moa-map2,,14577,7379.0,9785,7198,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,mcts-root,,11456,7379.0,9785,4077,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,mcts-root,,12803,7379.0,9785,5424,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,mcts-actor0,,22194,7379.0,9785,14815,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,mcts-actor1,,14347,7379.0,9785,6968,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,moa-reduce,,20983,7379.0,9785,13604,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,react-answer,,12312,7379.0,9785,4933,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,react-answer,,12421,7379.0,9785,5042,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,15,mcts-critic,,24279,7379.0,9785,16900,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,react-plan,,11381,7379.0,9785,4002,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-map0,,17229,7379.0,9785,9850,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-map0,,23195,7379.0,9785,15816,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-map1,,15073,7379.0,9785,7694,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-map1,,10833,7379.0,9785,3454,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-map1,,20199,7379.0,9785,12820,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-map2,,14147,7379.0,9785,6768,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,mcts-root,,13649,7379.0,9785,6270,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,mcts-actor0,,12069,7379.0,9785,4690,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,mcts-actor1,,11139,7379.0,9785,3760,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-reduce,,11467,7379.0,9785,4088,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,moa-reduce,,20186,7379.0,9785,12807,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,react-answer,,11771,7379.0,9785,4392,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,react-answer,,15173,7379.0,9785,7794,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,react-answer,,14191,7379.0,9785,6812,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,react-answer,,10829,7379.0,9785,3450,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,mcts-critic,,11155,7379.0,9785,3776,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,16,mcts-critic,,9982,7379.0,9785,2603,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,react-plan,,11043,7379.0,9785,3664,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,react-plan,,18727,7379.0,9785,11348,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,moa-map0,,14702,7379.0,9785,7323,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,moa-map0,,11009,7379.0,9785,3630,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,moa-map1,,10559,7379.0,9785,3180,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,moa-map2,,12087,7379.0,9785,4708,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,mcts-root,,13763,7379.0,9785,6384,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,mcts-actor0,,12081,7379.0,9785,4702,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,mcts-actor1,,10886,7379.0,9785,3507,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,moa-reduce,,11806,7379.0,9785,4427,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,react-answer,,11787,7379.0,9785,4408,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,react-answer,,18530,7379.0,9785,11151,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,17,mcts-critic,,13030,7379.0,9785,5651,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,react-plan,,21956,7379.0,9785,14577,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,react-plan,,21463,7379.0,9785,14084,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,moa-map0,,11749,7379.0,9785,4370,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,moa-map1,,20156,7379.0,9785,12777,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,moa-map2,,11052,7379.0,9785,3673,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,mcts-root,,19390,7379.0,9785,12011,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,mcts-root,,18994,7379.0,9785,11615,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,mcts-actor0,,10906,7379.0,9785,3527,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,mcts-actor1,,11509,7379.0,9785,4130,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,moa-reduce,,11725,7379.0,9785,4346,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,react-answer,,10175,7379.0,9785,2796,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,mcts-critic,,10299,7379.0,9785,2920,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,18,mcts-critic,,10428,7379.0,9785,3049,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,react-plan,,10979,7379.0,9785,3600,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,react-plan,,10389,7379.0,9785,3010,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,moa-map0,,10790,7379.0,9785,3411,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,moa-map1,,10094,7379.0,9785,2715,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,moa-map2,,10358,7379.0,9785,2979,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,mcts-root,,11037,7379.0,9785,3658,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,mcts-actor0,,10761,7379.0,9785,3382,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,mcts-actor1,,10922,7379.0,9785,3543,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,mcts-actor1,,14979,7379.0,9785,7600,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,moa-reduce,,10842,7379.0,9785,3463,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,moa-reduce,,10007,7379.0,9785,2628,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,react-answer,,11105,7379.0,9785,3726,sporadic,,0
base,react_moa_mcts,inter_operator_dispatch,19,mcts-critic,,11457,7379.0,9785,4078,sporadic,,0
base,react_moa_mcts,mir_operator:AddOp,13,moa-map1,7,118532,100348.0,115372,18184,sporadic,cudaLaunchKernel,1952
base,react_moa_mcts,mir_operator:AddOp,14,react-plan,7,126884,100348.0,115372,26536,sporadic,cudaLaunchKernel,1440
base,react_moa_mcts,mir_operator:AddOp,14,mcts-root,7,118062,100348.0,115372,17714,sporadic,cudaLaunchKernel,2080
base,react_moa_mcts,mir_operator:AddOp,14,mcts-critic,7,122650,100348.0,115372,22302,sporadic,cudaEventSynchronize,18717
base,react_moa_mcts,mir_operator:AddOp,15,mcts-actor1,7,116646,100348.0,115372,16298,sporadic,cudaLaunchKernel,2111
base,react_moa_mcts,mir_operator:AddOp,15,moa-reduce,7,143078,100348.0,115372,42730,sporadic,cudaLaunchKernel,2048
base,react_moa_mcts,mir_operator:AddOp,16,mcts-actor0,7,117022,100348.0,115372,16674,sporadic,cudaLaunchKernel,2112
base,react_moa_mcts,mir_operator:AddOp,16,moa-reduce,7,123185,100348.0,115372,22837,sporadic,cudaLaunchKernel,2080
base,react_moa_mcts,mir_operator:AddOp,17,moa-map0,7,134922,100348.0,115372,34574,sporadic,cudaLaunchKernel,2080
base,react_moa_mcts,mir_operator:AddOp,18,mcts-actor0,7,136008,100348.0,115372,35660,sporadic,cudaLaunchKernel,2112
base,react_moa_mcts,mir_operator:AddOp,18,mcts-actor1,7,216928,100348.0,115372,116580,sporadic,cudaEventSynchronize,1983
base,react_moa_mcts,mir_operator:AddOp,18,mcts-critic,7,118431,100348.0,115372,18083,sporadic,cudaEventSynchronize,2015
base,react_moa_mcts,mir_operator:AddOp,19,moa-map0,7,118228,100348.0,115372,17880,sporadic,cudaEventRecord,2111
base,react_moa_mcts,mir_operator:AddOp,19,mcts-actor0,7,119725,100348.0,115372,19377,sporadic,cudaLaunchKernel,2079
base,react_moa_mcts,mir_operator:AddOp,19,mcts-critic,7,176021,100348.0,115372,75673,sporadic,cudaEventSynchronize,47064
base,react_moa_mcts,mir_operator:LinearOp,0,react-plan,10,169479,102990.5,130742,66488,warm_or_first_iteration,cudaMemsetAsync,12926
base,react_moa_mcts,mir_operator:LinearOp,1,react-plan,10,153578,102990.5,130742,50588,sporadic,cudaMemsetAsync,12958
base,react_moa_mcts,mir_operator:LinearOp,1,mcts-actor1,10,241556,102990.5,130742,138566,sporadic,cudaEventSynchronize,20157
base,react_moa_mcts,mir_operator:LinearOp,2,react-plan,10,160762,102990.5,130742,57772,sporadic,cudaMemsetAsync,13086
base,react_moa_mcts,mir_operator:LinearOp,3,react-plan,10,159874,102990.5,130742,56884,sporadic,cudaMemsetAsync,12830
base,react_moa_mcts,mir_operator:LinearOp,4,react-plan,10,163378,102990.5,130742,60388,sporadic,cudaMemsetAsync,12894
base,react_moa_mcts,mir_operator:LinearOp,5,react-plan,10,149406,102990.5,130742,46416,sporadic,cudaMemsetAsync,12894
base,react_moa_mcts,mir_operator:LinearOp,6,react-plan,10,160714,102990.5,130742,57724,sporadic,cudaMemsetAsync,12958
base,react_moa_mcts,mir_operator:LinearOp,6,react-plan,11,139120,102990.5,130742,36130,sporadic,cuLaunchKernel,12733
base,react_moa_mcts,mir_operator:LinearOp,7,react-plan,10,155520,102990.5,130742,52530,sporadic,cuLaunchKernel,12958
base,react_moa_mcts,mir_operator:LinearOp,7,moa-map1,12,201066,102990.5,130742,98076,sporadic,cudaEventSynchronize,129260
base,react_moa_mcts,mir_operator:LinearOp,8,react-plan,10,151900,102990.5,130742,48910,sporadic,cudaMemsetAsync,12893
base,react_moa_mcts,mir_operator:LinearOp,8,mcts-critic,11,131040,102990.5,130742,28050,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,8,mcts-critic,12,147403,102990.5,130742,44412,sporadic,cudaLaunchKernel,20188
base,react_moa_mcts,mir_operator:LinearOp,9,react-plan,10,156300,102990.5,130742,53310,sporadic,cudaMemsetAsync,12862
base,react_moa_mcts,mir_operator:LinearOp,10,react-plan,10,223599,102990.5,130742,120608,sporadic,cudaMemsetAsync,12862
base,react_moa_mcts,mir_operator:LinearOp,10,react-plan,11,152821,102990.5,130742,49830,sporadic,cuLaunchKernel,12702
base,react_moa_mcts,mir_operator:LinearOp,11,react-plan,10,154833,102990.5,130742,51842,sporadic,cudaMemsetAsync,12830
base,react_moa_mcts,mir_operator:LinearOp,11,moa-map0,10,139597,102990.5,130742,36606,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,11,mcts-actor0,10,140160,102990.5,130742,37170,sporadic,cudaLaunchKernel,20093
base,react_moa_mcts,mir_operator:LinearOp,11,moa-reduce,10,133697,102990.5,130742,30706,sporadic,cudaLaunchKernel,20156
base,react_moa_mcts,mir_operator:LinearOp,12,react-plan,10,165268,102990.5,130742,62278,sporadic,cudaMemsetAsync,12926
base,react_moa_mcts,mir_operator:LinearOp,12,moa-map1,10,134937,102990.5,130742,31946,sporadic,cudaLaunchKernel,20188
base,react_moa_mcts,mir_operator:LinearOp,12,mcts-root,10,135578,102990.5,130742,32588,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,12,mcts-actor0,10,145323,102990.5,130742,42332,sporadic,cudaLaunchKernel,20092
base,react_moa_mcts,mir_operator:LinearOp,12,mcts-actor1,10,133419,102990.5,130742,30428,sporadic,cudaLaunchKernel,20188
base,react_moa_mcts,mir_operator:LinearOp,12,moa-reduce,10,162577,102990.5,130742,59586,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,12,react-answer,10,145058,102990.5,130742,42068,sporadic,cudaLaunchKernel,14622
base,react_moa_mcts,mir_operator:LinearOp,12,mcts-critic,10,145160,102990.5,130742,42170,sporadic,cudaLaunchKernel,20221
base,react_moa_mcts,mir_operator:LinearOp,13,react-plan,10,196550,102990.5,130742,93560,sporadic,cudaMemsetAsync,12990
base,react_moa_mcts,mir_operator:LinearOp,13,moa-map0,10,136177,102990.5,130742,33186,sporadic,cudaLaunchKernel,20221
base,react_moa_mcts,mir_operator:LinearOp,13,moa-map1,10,132143,102990.5,130742,29152,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,13,moa-map2,10,133229,102990.5,130742,30238,sporadic,cudaLaunchKernel,19933
base,react_moa_mcts,mir_operator:LinearOp,13,mcts-root,10,140718,102990.5,130742,37728,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,13,mcts-actor0,10,153544,102990.5,130742,50554,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,13,mcts-actor1,10,133742,102990.5,130742,30752,sporadic,cudaLaunchKernel,20093
base,react_moa_mcts,mir_operator:LinearOp,13,moa-reduce,10,262629,102990.5,130742,159638,sporadic,cudaEventSynchronize,20029
base,react_moa_mcts,mir_operator:LinearOp,13,moa-reduce,12,170087,102990.5,130742,67096,sporadic,cudaEventSynchronize,20125
base,react_moa_mcts,mir_operator:LinearOp,13,react-answer,10,148938,102990.5,130742,45948,sporadic,cudaLaunchKernel,14589
base,react_moa_mcts,mir_operator:LinearOp,14,react-plan,10,190212,102990.5,130742,87222,sporadic,cudaMemsetAsync,12894
base,react_moa_mcts,mir_operator:LinearOp,14,moa-map1,10,163911,102990.5,130742,60920,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,14,mcts-actor0,10,137239,102990.5,130742,34248,sporadic,cudaLaunchKernel,20124
base,react_moa_mcts,mir_operator:LinearOp,14,mcts-actor0,12,149249,102990.5,130742,46258,sporadic,cudaLaunchKernel,19965
base,react_moa_mcts,mir_operator:LinearOp,14,mcts-actor1,10,133015,102990.5,130742,30024,sporadic,cudaLaunchKernel,20093
base,react_moa_mcts,mir_operator:LinearOp,14,react-answer,10,154762,102990.5,130742,51772,sporadic,cudaLaunchKernel,14557
base,react_moa_mcts,mir_operator:LinearOp,15,react-plan,10,189728,102990.5,130742,86738,sporadic,cudaMemsetAsync,13022
base,react_moa_mcts,mir_operator:LinearOp,15,moa-map0,10,149818,102990.5,130742,46828,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,15,moa-map2,10,147648,102990.5,130742,44658,sporadic,cudaLaunchKernel,20093
base,react_moa_mcts,mir_operator:LinearOp,15,mcts-root,10,163832,102990.5,130742,60842,sporadic,cudaLaunchKernel,20093
base,react_moa_mcts,mir_operator:LinearOp,15,mcts-actor0,10,139136,102990.5,130742,36146,sporadic,cudaLaunchKernel,20060
base,react_moa_mcts,mir_operator:LinearOp,15,mcts-actor1,10,133249,102990.5,130742,30258,sporadic,cudaLaunchKernel,20189
base,react_moa_mcts,mir_operator:LinearOp,15,moa-reduce,10,157936,102990.5,130742,54946,sporadic,cudaLaunchKernel,19965
base,react_moa_mcts,mir_operator:LinearOp,15,react-answer,10,150573,102990.5,130742,47582,sporadic,cudaLaunchKernel,14589
base,react_moa_mcts,mir_operator:LinearOp,15,mcts-critic,10,159674,102990.5,130742,56684,sporadic,cudaLaunchKernel,19997
base,react_moa_mcts,mir_operator:LinearOp,16,react-plan,10,204742,102990.5,130742,101752,sporadic,cudaMemsetAsync,12958
base,react_moa_mcts,mir_operator:LinearOp,16,react-plan,11,141105,102990.5,130742,38114,sporadic,cuLaunchKernel,12734
base,react_moa_mcts,mir_operator:LinearOp,16,moa-map0,10,198427,102990.5,130742,95436,sporadic,cudaLaunchKernel,20061
base,react_moa_mcts,mir_operator:LinearOp,16,moa-map1,10,198419,102990.5,130742,95428,sporadic,cudaLaunchKernel,20349
base,react_moa_mcts,mir_operator:LinearOp,16,moa-map2,10,189674,102990.5,130742,86684,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:LinearOp,16,mcts-root,10,167103,102990.5,130742,64112,sporadic,cudaLaunchKernel,19932
base,react_moa_mcts,mir_operator:LinearOp,16,mcts-root,12,145480,102990.5,130742,42490,sporadic,cudaLaunchKernel,19997
base,react_moa_mcts,mir_operator:LinearOp,16,mcts-actor0,10,135574,102990.5,130742,32584,sporadic,cudaLaunchKernel,20060
base,react_moa_mcts,mir_operator:LinearOp,16,mcts-actor1,10,132321,102990.5,130742,29330,sporadic,cudaLaunchKernel,20093
base,react_moa_mcts,mir_operator:LinearOp,16,moa-reduce,10,144810,102990.5,130742,41820,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,16,react-answer,10,200138,102990.5,130742,97148,sporadic,cudaLaunchKernel,14590
base,react_moa_mcts,mir_operator:LinearOp,16,react-answer,11,169454,102990.5,130742,66464,sporadic,cudaLaunchKernel,14622
base,react_moa_mcts,mir_operator:LinearOp,16,mcts-critic,10,166880,102990.5,130742,63890,sporadic,cudaLaunchKernel,20188
base,react_moa_mcts,mir_operator:LinearOp,17,react-plan,10,202607,102990.5,130742,99616,sporadic,cudaMemsetAsync,12926
base,react_moa_mcts,mir_operator:LinearOp,17,moa-map0,10,134354,102990.5,130742,31364,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,17,moa-map2,10,149509,102990.5,130742,46518,sporadic,cudaLaunchKernel,19997
base,react_moa_mcts,mir_operator:LinearOp,17,mcts-root,10,179550,102990.5,130742,76560,sporadic,cudaLaunchKernel,20253
base,react_moa_mcts,mir_operator:LinearOp,17,mcts-actor0,10,145705,102990.5,130742,42714,sporadic,cudaLaunchKernel,20061
base,react_moa_mcts,mir_operator:LinearOp,17,mcts-actor1,10,137009,102990.5,130742,34018,sporadic,cudaLaunchKernel,20189
base,react_moa_mcts,mir_operator:LinearOp,17,moa-reduce,10,131171,102990.5,130742,28180,sporadic,cudaLaunchKernel,20253
base,react_moa_mcts,mir_operator:LinearOp,17,react-answer,10,138291,102990.5,130742,35300,sporadic,cudaLaunchKernel,14590
base,react_moa_mcts,mir_operator:LinearOp,17,mcts-critic,10,171539,102990.5,130742,68548,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,18,react-plan,10,198868,102990.5,130742,95878,sporadic,cudaMemsetAsync,12798
base,react_moa_mcts,mir_operator:LinearOp,18,react-plan,11,130804,102990.5,130742,27814,sporadic,cuLaunchKernel,12766
base,react_moa_mcts,mir_operator:LinearOp,18,moa-map0,10,135355,102990.5,130742,32364,sporadic,cudaLaunchKernel,20189
base,react_moa_mcts,mir_operator:LinearOp,18,moa-map1,10,133265,102990.5,130742,30274,sporadic,cudaLaunchKernel,20189
base,react_moa_mcts,mir_operator:LinearOp,18,moa-map2,10,131638,102990.5,130742,28648,sporadic,cudaLaunchKernel,20061
base,react_moa_mcts,mir_operator:LinearOp,18,mcts-actor0,10,322429,102990.5,130742,219438,sporadic,cudaEventSynchronize,204831
base,react_moa_mcts,mir_operator:LinearOp,18,mcts-actor0,11,206480,102990.5,130742,103490,sporadic,cudaEventSynchronize,20412
base,react_moa_mcts,mir_operator:LinearOp,18,mcts-actor1,10,140865,102990.5,130742,37874,sporadic,cudaLaunchKernel,20381
base,react_moa_mcts,mir_operator:LinearOp,18,react-answer,10,136558,102990.5,130742,33568,sporadic,cudaLaunchKernel,14590
base,react_moa_mcts,mir_operator:LinearOp,18,mcts-critic,10,175227,102990.5,130742,72236,sporadic,cudaLaunchKernel,20157
base,react_moa_mcts,mir_operator:LinearOp,19,react-plan,10,204295,102990.5,130742,101304,sporadic,cudaMemsetAsync,12894
base,react_moa_mcts,mir_operator:LinearOp,19,moa-reduce,10,131327,102990.5,130742,28336,sporadic,cudaLaunchKernel,20061
base,react_moa_mcts,mir_operator:LinearOp,19,react-answer,10,134619,102990.5,130742,31628,sporadic,cudaLaunchKernel,14590
base,react_moa_mcts,mir_operator:LinearOp,19,mcts-critic,10,148595,102990.5,130742,45604,sporadic,cudaLaunchKernel,20125
base,react_moa_mcts,mir_operator:ViewOp,6,moa-reduce,13,305601,68861.5,77728,236740,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,7,moa-map1,13,131862,68861.5,77728,63000,sporadic,cudaEventSynchronize,0
base,react_moa_mcts,mir_operator:ViewOp,10,mcts-actor1,13,78306,68861.5,77728,9444,sporadic,cudaEventSynchronize,0
base,react_moa_mcts,mir_operator:ViewOp,14,moa-map0,13,81267,68861.5,77728,12406,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,14,mcts-actor1,13,87839,68861.5,77728,18978,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,15,mcts-root,13,84211,68861.5,77728,15350,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,15,mcts-actor1,13,93785,68861.5,77728,24924,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,16,moa-map0,13,83831,68861.5,77728,14970,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,16,moa-map1,13,95574,68861.5,77728,26712,sporadic,cudaEventCreateWithFlags,0
base,react_moa_mcts,mir_operator:ViewOp,16,moa-map2,13,80091,68861.5,77728,11230,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,16,mcts-root,13,82499,68861.5,77728,13638,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,16,react-answer,13,80083,68861.5,77728,11222,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,17,mcts-root,13,78294,68861.5,77728,9432,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:ViewOp,18,mcts-critic,13,80652,68861.5,77728,11790,sporadic,cudaEventRecord,0
base,react_moa_mcts,mir_operator:TransposeOp,5,mcts-actor1,14,196461,116141.5,138240,80320,sporadic,cudaEventSynchronize,108879
base,react_moa_mcts,mir_operator:TransposeOp,12,mcts-root,14,141710,116141.5,138240,25568,sporadic,cudaLaunchKernel,12254
base,react_moa_mcts,mir_operator:TransposeOp,12,react-answer,14,159432,116141.5,138240,43290,sporadic,cudaLaunchKernel,12222
base,react_moa_mcts,mir_operator:TransposeOp,12,mcts-critic,14,148554,116141.5,138240,32412,sporadic,cudaLaunchKernel,12318
base,react_moa_mcts,mir_operator:TransposeOp,13,moa-map2,14,140846,116141.5,138240,24704,sporadic,cudaEventSynchronize,12574
base,react_moa_mcts,mir_operator:TransposeOp,13,mcts-actor1,14,146339,116141.5,138240,30198,sporadic,cudaLaunchKernel,12446
base,react_moa_mcts,mir_operator:TransposeOp,14,react-plan,14,145663,116141.5,138240,29522,sporadic,cudaLaunchKernel,9406
base,react_moa_mcts,mir_operator:TransposeOp,14,moa-map1,14,151379,116141.5,138240,35238,sporadic,cudaLaunchKernel,12734
base,react_moa_mcts,mir_operator:TransposeOp,15,mcts-critic,14,154061,116141.5,138240,37920,sporadic,cudaLaunchKernel,12574
base,react_moa_mcts,mir_operator:TransposeOp,16,moa-map0,14,155402,116141.5,138240,39260,sporadic,cudaLaunchKernel,12190
base,react_moa_mcts,mir_operator:TransposeOp,16,moa-map1,14,156301,116141.5,138240,40160,sporadic,cudaLaunchKernel,12446
base,react_moa_mcts,mir_operator:TransposeOp,16,moa-map2,14,146130,116141.5,138240,29988,sporadic,cudaLaunchKernel,12382
base,react_moa_mcts,mir_operator:TransposeOp,16,mcts-root,14,146306,116141.5,138240,30164,sporadic,cudaLaunchKernel,12446
base,react_moa_mcts,mir_operator:TransposeOp,16,react-answer,14,187751,116141.5,138240,71610,sporadic,cudaLaunchKernel,12126
base,react_moa_mcts,mir_operator:TransposeOp,17,react-plan,14,139569,116141.5,138240,23428,sporadic,cudaLaunchKernel,9342
base,react_moa_mcts,mir_operator:TransposeOp,17,mcts-root,14,138781,116141.5,138240,22640,sporadic,cudaLaunchKernel,12670
base,react_moa_mcts,pre_d2h_alloc,2,moa-map2,,18658,10710.0,15388,7948,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,6,react-plan,,16186,10710.0,15388,5476,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,7,mcts-actor0,,17243,10710.0,15388,6533,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,12,mcts-root,,15972,10710.0,15388,5262,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,12,mcts-actor1,,28823,10710.0,15388,18113,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,12,react-answer,,17485,10710.0,15388,6775,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,12,mcts-critic,,17376,10710.0,15388,6666,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,react-plan,,16335,10710.0,15388,5625,sporadic,,0
base,react_moa_mcts,pre_d2h_alloc,13,moa-map0,,16071,10710.0,15388,5361,sporadic,,0
