workload,phase,iteration,call_id,op_index,op_type,engine,attribution_basis,nvtx_cpu_ns,nvtx_start,gpu_work_ns,kernel_ns,memcpy_memset_ns,kernel_count,memcpy_memset_count,launch_to_gpu_start_ns,gpu_span_ns,kernel_families,kernel_names
react_tool_L,measured,2,plan,6,RMSNormOp,ve,nvtx_operator_range,4419741,4301171769,4158354,4158354,0,224,0,9093,4310122,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,2,plan,7,AddOp,ve,nvtx_operator_range,538923,4305603880,319571,319571,0,32,0,60825,403346,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_tool_L,measured,2,plan,8,RMSNormOp,ve,nvtx_operator_range,4220383,4306150814,4011250,4011250,0,224,0,7096,4156623,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,2,plan,10,LinearOp,me,nvtx_operator_range,11290510,4310380536,11143195,11143195,0,32,0,11135,11163130,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,2,plan,11,LinearOp,me,nvtx_operator_range,11141953,4321678600,11051071,11051071,0,32,0,7091,11071006,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,2,plan,12,LinearOp,me,nvtx_operator_range,11488046,4332829140,11379410,11379410,0,32,0,8888,11400017,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,2,plan,13,ViewOp,de,nvtx_operator_range,162389,4344338984,0,0,0,0,0,,,,
react_tool_L,measured,2,plan,14,TransposeOp,de,nvtx_operator_range,4183648,4344506867,4055442,4055442,0,32,0,13592,4075281,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_tool_L,measured,2,answer,6,RMSNormOp,ve,nvtx_operator_range,4411562,4417860492,4154672,4154672,0,224,0,9072,4303529,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,2,answer,7,AddOp,ve,nvtx_operator_range,570457,4422284173,322385,322385,0,32,0,62615,427761,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_tool_L,measured,2,answer,8,RMSNormOp,ve,nvtx_operator_range,4223918,4422863108,4011188,4011188,0,224,0,7561,4153711,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,2,answer,10,LinearOp,me,nvtx_operator_range,11556454,4427097364,11414353,11414353,0,32,0,11207,11434577,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,2,answer,11,LinearOp,me,nvtx_operator_range,11209024,4438662478,11091452,11091452,0,32,0,7330,11111260,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,2,answer,12,LinearOp,me,nvtx_operator_range,11608261,4449883259,11472591,11472591,0,32,0,12669,11492815,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,2,answer,13,ViewOp,de,nvtx_operator_range,148529,4461506528,0,0,0,0,0,,,,
react_tool_L,measured,2,answer,14,TransposeOp,de,nvtx_operator_range,4396668,4461660733,4274411,4274411,0,32,0,10877,4295434,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
react_tool_L,measured,3,plan,,call_overhead,,gap_before_operator,,,839203,29023,810180,2,1,25510,1031708,elementwise_binary|memcpy|rng_init,"memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_tool_L,measured,3,answer,,call_overhead,,gap_before_operator,,,2409804,28895,2380909,2,3,21079,119551921,elementwise_binary|memcpy|rng_init,"memcpy_Device-to-Host|memcpy_Host-to-Device|void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (|void at::native::vectorized_elementwise_kernel<(int)8, at::native::BUnaryFunctor"
react_tool_L,measured,3,plan,6,RMSNormOp,ve,nvtx_operator_range,4418343,4533841153,4150254,4150254,0,224,0,9503,4312137,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,3,plan,7,AddOp,ve,nvtx_operator_range,572988,4538273553,320979,320979,0,32,0,59831,436497,elementwise_binary,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctorOn"
react_tool_L,measured,3,plan,8,RMSNormOp,ve,nvtx_operator_range,4218289,4538854025,4013428,4013428,0,224,0,7379,4154831,copy|elementwise_binary|elementwise_unary|reduce,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda|void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed|void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at:|void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOn|void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_|void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kerne|void at::native::vectorized_elementwise_kernel<(int)8, at::native::float16_copy_"
react_tool_L,measured,3,plan,10,LinearOp,me,nvtx_operator_range,11357793,4543081099,11215578,11215578,0,32,0,13395,11235704,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,3,plan,11,LinearOp,me,nvtx_operator_range,11241252,4554447025,11083324,11083324,0,32,0,71401,11103292,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,3,plan,12,LinearOp,me,nvtx_operator_range,11584257,4565701403,11481679,11481679,0,32,0,9166,11501134,gemm,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
react_tool_L,measured,3,plan,13,ViewOp,de,nvtx_operator_range,189933,4577298205,0,0,0,0,0,,,,
react_tool_L,measured,3,plan,14,TransposeOp,de,nvtx_operator_range,4125011,4577494281,4005332,4005332,0,32,0,11029,4025172,copy,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kerne"
